Method,R^2,Adjusted R^2,MAE,MSE,RMSE,HuberLoss,logcosh,Percent_Error,ColsList,sigmoid % Error,Accuracy,colslist
XGBoost_Regressor,0.41337440518465285,0.1683760197838835,0.5830761223768735,0.601805942044443,0.7757615239520732,571.3112432406078,463.4542548865442,0.7388471177944862,,0.7824561403508772,41.34,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')"
Random Regressor,0.5222415385442396,0.2705412634882408,0.4771856456786643,0.49012160994542,0.7000868588578277,461.4408200486562,370.87103133575994,0.6195488721804512,,0.6666666666666666,52.22,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')"
knn,0.44111957760616205,0.19215565623963415,0.5241527222674193,0.5733427966005971,0.7571940283709302,538.8519952102711,429.0296313496549,0.6531328320802005,,0.6802005012531328,44.11,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')"
svm,0.10219195226569344,0.007456605153470908,0.7098409791588632,0.9210409888642848,0.9597088042027565,842.4592288891183,654.1749507159341,0.7794486215538847,,0.7994987468671679,10.22,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')"
Linear Regressor,0.15391887396059245,0.020251581984914835,0.7206774416460313,0.8679755087441129,0.9316520320077195,812.8172665516826,643.0597976611361,0.7929824561403509,,0.825563909774436,15.39,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
XGBoost_Regressor,0.41389985451841615,0.1683937094128385,0.5838691567402725,0.6012668954462433,0.7754140155080016,571.1096630548758,463.53775964189174,0.7423558897243108,,0.7799498746867168,41.39,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
Random Regressor,0.517520677130263,0.2652482821374874,0.47839659719714916,0.4949646349951432,0.7035372307100337,466.14445452231445,374.41102454704134,0.625062656641604,,0.656140350877193,51.75,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
knn,0.44435905554405586,0.19462768528764307,0.5251472945072182,0.5700194893849274,0.7549963505772246,535.850811069545,428.0702010869126,0.656641604010025,,0.6807017543859649,44.44,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
svm,0.11045829112289463,0.008721118244143677,0.7092628071416944,0.9125607386208865,0.9552804502453123,837.0517806564211,651.4458761728586,0.7794486215538847,,0.7994987468671679,11.05,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
Linear Regressor,0.17856231906066067,0.027984741473269126,0.7047228584081704,0.8426943552711975,0.9179838534915511,793.7782967135645,628.0295268010564,0.7764411027568923,,0.8075187969924812,17.86,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.42551533641860173,0.1777644628628937,0.5715125897852043,0.5893508350339088,0.767691888086561,559.781260492683,453.37657589263773,0.7283208020050125,,0.774937343358396,42.55,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
Random Regressor,0.5197402330123698,0.2671898490254957,0.4751708063162611,0.4926876427698516,0.7019171195873852,462.8719436947718,370.9037061263044,0.6160401002506266,,0.6516290726817042,51.97,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
knn,0.44583194155840467,0.19553859189667222,0.5227028922049446,0.5685084889048541,0.7539950191512236,534.1783599108576,425.84704983999995,0.6521303258145363,,0.6827067669172933,44.58,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
svm,0.14704357550138214,0.017680712645460228,0.697535519961644,0.8750287220758363,0.9354296991628159,811.5776369825761,635.49744567305,0.7478696741854637,,0.7739348370927318,14.7,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
Linear Regressor,0.20171495692047225,0.036339402593341785,0.6956988771147783,0.8189425872590576,0.9049544669534803,772.9173486581763,614.0905124900501,0.7724310776942356,,0.8100250626566416,20.17,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.42844706723106796,0.17986517758251552,0.5699040176321764,0.5863432386402119,0.7657305261253543,557.2886293458513,451.4071170593584,0.7368421052631579,,0.7704260651629072,42.84,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
Random Regressor,0.5238853454710963,0.2711662343917096,0.4705169450964596,0.48843526556341677,0.6988814388459724,458.30188061624483,367.31537041524115,0.6100250626566416,,0.6431077694235589,52.39,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
knn,0.44919654833316447,0.19815839437513927,0.5203610105384286,0.5650568148429155,0.7517026106399495,529.7697657923219,422.58110276644743,0.6451127819548872,,0.6781954887218045,44.92,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
svm,0.16994455559855992,0.024478094228372105,0.6884389842801304,0.8515351240758015,0.9227866080930095,790.8717285233545,621.4866994739277,0.7533834586466165,,0.7744360902255639,16.99,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
Linear Regressor,0.206493921649758,0.03781433514038457,0.6937349095957295,0.8140399553310894,0.9022416280193956,767.7629414905996,610.3762676587028,0.7769423558897243,,0.8145363408521303,20.65,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.4313261808871982,0.18193966481429413,0.5683135589867301,0.5833896209982372,0.763799463863544,554.0158687850517,449.07125838871264,0.7278195488721805,,0.7729323308270677,43.13,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
Random Regressor,0.5223093774251322,0.26914179888003087,0.4725451292293283,0.4900520155704327,0.7000371529929199,460.97149501051103,369.6713668331056,0.6140350877192983,,0.6526315789473685,52.23,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
knn,0.43700941152626116,0.18689949000528383,0.5254962687398425,0.57755932310666,0.7599732384147879,540.7603177482777,430.5162122501907,0.6486215538847118,,0.6726817042606517,43.7,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
svm,0.17224037434325534,0.02477595394580956,0.6855434306223124,0.8491798955030528,0.9215095742872413,788.1316985025483,618.9926883263411,0.749874686716792,,0.7769423558897243,17.22,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
Linear Regressor,0.23195117268506715,0.04855263990968017,0.6855607843088567,0.7879239367383643,0.8876507966190107,744.7156321442669,594.9315720352824,0.7759398496240602,,0.8140350877192982,23.2,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.42975469755817297,0.18016644757750555,0.5692227311921993,0.5850017702354843,0.7648540842771805,555.4956037376112,450.28796211117583,0.7298245614035088,,0.7699248120300752,42.98,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
Random Regressor,0.5222297033773462,0.26868955269825734,0.47419787906745886,0.49013375137570275,0.7000955301783484,460.923909430427,370.06847241558614,0.6120300751879699,,0.6576441102756893,52.22,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
knn,0.4267612791738674,0.17758831450722068,0.5311283862690347,0.5880726505152089,0.7668589508607231,548.117756571748,436.00278307563656,0.649624060150376,,0.6847117794486216,42.68,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
svm,0.1923880720590454,0.031671337125350085,0.6794647911488887,0.8285108276835789,0.9102257015068179,770.3800550775637,606.7685982008928,0.7568922305764411,,0.774937343358396,19.24,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
Linear Regressor,0.23286552454952691,0.048500175041528926,0.6841036367555022,0.7869859238217535,0.887122271066257,743.4578498832163,593.6971126009322,0.774937343358396,,0.8095238095238095,23.29,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.4282540856644912,0.1784574744729206,0.5714620907051072,0.5865412140686579,0.7658597874733063,557.0015480056159,451.65119743582807,0.7333333333333333,,0.7734335839598997,42.83,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
Random Regressor,0.5258646078210321,0.2721533652890934,0.47235649916671796,0.4864047850429903,0.6974272614710371,457.51214554397825,367.31734326680674,0.6115288220551378,,0.6556390977443609,52.59,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
knn,0.43594441971036924,0.18514368765426914,0.5297375578606565,0.5786518741455117,0.7606917076881485,542.300310433791,432.7230277010723,0.6506265664160401,,0.681704260651629,43.59,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
svm,0.19360012725962117,0.0316534472725698,0.6775081011242917,0.8272674076414956,0.9095424166257974,768.1940930025338,604.876915993706,0.7523809523809524,,0.7799498746867168,19.36,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
Linear Regressor,0.23286552454952703,0.04801986215664322,0.6841036367555021,0.7869859238217534,0.8871222710662569,743.4578498832163,593.6971126009322,0.774937343358396,,0.8095238095238095,23.29,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
XGBoost_Regressor,0.43010777404121114,0.17964434043292632,0.569885136453044,0.584639557049823,0.7646172618047692,555.2070797346552,450.2789406661136,0.7348370927318296,,0.7739348370927318,43.01,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
Random Regressor,0.5249405172184782,0.2708085401087842,0.4727231918446771,0.48735278871095056,0.698106574035047,459.1683243603985,368.4658009271252,0.613032581453634,,0.6461152882205514,52.49,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
knn,0.4354507522486095,0.18429934938008907,0.5287627539297881,0.5791583164393815,0.7610245176335527,542.7613947238812,432.5547884297408,0.649624060150376,,0.681704260651629,43.55,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
svm,0.19439081654533663,0.03147342371377215,0.6775655865558192,0.826456257370079,0.9090963960824391,767.7322258994534,604.6264471177385,0.7533834586466165,,0.7794486215538847,19.44,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
Linear Regressor,0.23710880576114357,0.04954739799208818,0.6831479515902201,0.7826328375099973,0.884665381661336,739.2632666917256,591.2228415213051,0.774937343358396,,0.8080200501253133,23.71,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
XGBoost_Regressor,0.4282498093605467,0.17762394496938638,0.5697392069756788,0.5865456010322451,0.7658626515454615,557.1114901681486,451.3877786120989,0.7323308270676692,,0.768922305764411,42.82,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
Random Regressor,0.5279377184754446,0.27361826251039456,0.4724523056125731,0.4842780276676428,0.6959008748863899,456.9717530771591,367.2985704563927,0.6140350877192983,,0.649624060150376,52.79,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
knn,0.43802960983127937,0.18615588815320805,0.5284829814554148,0.5765127247184378,0.7592843503710832,540.054170183013,431.05379943760477,0.6541353383458647,,0.6837092731829574,43.8,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
svm,0.19853223134199827,0.032623032061603996,0.6764439519911238,0.8222076735116023,0.9067566782282898,763.8547987982809,602.0183108157457,0.7518796992481203,,0.7784461152882205,19.85,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
Linear Regressor,0.23848633360656057,0.04972724014466734,0.6808179273487447,0.7812196628206718,0.883866315016401,737.5116706491937,589.6013913613177,0.7709273182957393,,0.8025062656641604,23.85,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
XGBoost_Regressor,0.42943964030359205,0.17823663410822266,0.5697985811112861,0.5853249803537722,0.7650653438457216,555.7449879304379,450.6603112362102,0.7298245614035088,,0.7709273182957393,42.94,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
Random Regressor,0.5245808149455846,0.2696912342746304,0.4744152244338035,0.48772179914470504,0.6983708177928865,460.6459393998988,369.98382856824765,0.6220551378446115,,0.6516290726817042,52.46,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
knn,0.43450594795665054,0.1826468242074567,0.529979566058402,0.580127569813246,0.7616610596671238,546.3501354427401,435.4086141926525,0.6536340852130326,,0.6862155388471178,43.45,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
svm,0.1974352301149257,0.03169654176883485,0.6744249379331483,0.8233330622820839,0.9073770232279876,763.3804298992663,600.6726107001216,0.7568922305764411,,0.7784461152882205,19.74,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
Linear Regressor,0.2391038770888475,0.049544137559961454,0.6809021973009292,0.7805861389165059,0.8835078601328377,737.3588666426853,589.5920488912054,0.7724310776942356,,0.8030075187969925,23.91,"Index(['YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
