Method,R^2,Adjusted R^2,MAE,MSE,RMSE,HuberLoss,logcosh,Percent_Error,ColsList,Accuracy,sigmoid % Error
Linear Regressor,0.1397128193798972,0.017548857169228604,0.4554108206876298,0.3320720801510966,0.5762569567051634,325.9609068556543,288.08396469242587,0.7764411027568923,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE'], dtype='object')",13.97,0.7824561403508772
XGBoost_Regressor,0.8071154881617714,0.6507347788913795,0.18170040227361936,0.07445369699555499,0.27286204755435484,66.49018207184035,61.228115229545,0.45263157894736844,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE'], dtype='object')",80.71,0.519298245614035
Random Regressor,0.8091268437675005,0.6539921513138108,0.1774180015140765,0.07367731085966413,0.2714356477319516,66.13128686886883,60.876244892314084,0.4270676691729323,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE'], dtype='object')",80.91,0.47969924812030074
knn,0.4517457848862655,0.20247440341710599,0.3402851437698921,0.2116269099037303,0.46002924896546554,205.6370094538241,183.26059388304986,0.6907268170426065,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE'], dtype='object')",45.17,0.706766917293233
svm,-0.22869054225690677,0.05039443821648726,0.5429334561348379,0.4742763037979131,0.6886772130671328,469.21543716856735,397.1935557977535,0.8220551378446115,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE'], dtype='object')",-22.87,0.7864661654135339
Linear Regressor,0.13971281937989644,0.017054914915417108,0.45541082068763006,0.3320720801510969,0.5762569567051637,325.96090685565457,288.0839646924262,0.7764411027568923,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE'], dtype='object')",13.97,0.7824561403508772
XGBoost_Regressor,0.8071154881617714,0.6505591804896156,0.18170040227361936,0.07445369699555499,0.27286204755435484,66.49018207184035,61.228115229545,0.45263157894736844,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE'], dtype='object')",80.71,0.519298245614035
Random Regressor,0.8073347006638649,0.6509139778173195,0.17880266809326678,0.0743690806567263,0.2727069501437877,66.74248078075377,61.45031620010866,0.43107769423558895,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE'], dtype='object')",80.73,0.4857142857142857
knn,0.4549689089571911,0.20500323579018975,0.33934346660984055,0.21038277940995045,0.4586750259278899,204.32066620137482,182.1422827148773,0.6857142857142857,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE'], dtype='object')",45.5,0.7012531328320802
svm,-2.245495888820017,5.052413304522349,0.948898235782092,1.2527660474325,1.119270319195725,1172.497542124661,924.0988446188092,0.9358395989974937,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE'], dtype='object')",-224.55,0.9659147869674185
Linear Regressor,0.15931801694419567,0.022440728200665894,0.4503789764658523,0.3245044458963852,0.56965291704369,318.0567252843237,281.07825028232384,0.7834586466165413,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric'], dtype='object')",15.93,0.7934837092731829
XGBoost_Regressor,0.8134509165248581,0.6606813746623202,0.17956000067280928,0.07200821260084155,0.2683434601417399,64.4564633207747,59.55526827611732,0.45363408521303256,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric'], dtype='object')",81.35,0.5117794486215539
Random Regressor,0.8047251023072639,0.6465188559482757,0.1793047566380862,0.07537638934870372,0.2745476085284731,67.6619225755349,62.103734343129176,0.4345864661654135,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric'], dtype='object')",80.47,0.48872180451127817
knn,0.6476380421400996,0.41768282547905455,0.265612845495718,0.1360122188828952,0.368798344468756,129.17909237825265,117.9379167856404,0.6085213032581454,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric'], dtype='object')",64.76,0.6320802005012531
svm,-0.9126048751111298,0.8323431741472544,0.7293343126112576,0.7382682128629175,0.859225356273264,730.6700483860138,605.5155384880431,0.9032581453634085,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric'], dtype='object')",-91.26,0.8681704260651629
Linear Regressor,0.23484891842904176,0.05182541765860982,0.4214406611320312,0.29534941007023086,0.543460587412032,288.3376622873476,255.50713346752158,0.7588972431077694,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')",23.48,0.768922305764411
XGBoost_Regressor,0.80497797814807,0.6467494480799645,0.18084194237577228,0.07527877891306299,0.2743697849856339,66.78878409375118,61.37649122118931,0.4531328320802005,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')",80.5,0.4982456140350877
Random Regressor,0.8097627023768245,0.6545027551667194,0.17665730963954657,0.07343186852850216,0.27098315174287524,65.58316019377324,60.20929122548264,0.42255639097744363,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')",80.98,0.48020050125313285
knn,0.525446877253877,0.27354417468888115,0.3086047393838905,0.18317818300967179,0.42799320439660227,175.3365847107155,156.07659200999154,0.6621553884711779,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')",52.54,0.6897243107769424
svm,-0.7324177722609537,0.5348027033158804,0.6413908280656819,0.6687157338677896,0.817750410496864,654.5449449348826,529.5434580050301,0.8461152882205514,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints'], dtype='object')",-73.24,0.8150375939849624
Linear Regressor,0.2386214712526803,0.05314137555202958,0.4200038754409787,0.2938931992933569,0.5421191744380168,286.85508364922026,254.2636029088167,0.7528822055137845,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",23.86,0.7694235588972431
XGBoost_Regressor,0.8069562022191707,0.6497731896909238,0.18066168511329703,0.07451518159684835,0.2729746903961031,66.11280764864067,60.88292639648683,0.44862155388471175,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",80.7,0.49724310776942354
Random Regressor,0.8117175645884831,0.6575113277416655,0.1759028214895747,0.0726772889233913,0.2695872566042232,65.01930795240098,59.63991187637767,0.42857142857142855,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",81.17,0.48020050125313285
knn,0.5734588628091075,0.32615156307382864,0.28482229836904216,0.16464548802749432,0.405765311513311,156.96714647249053,139.67352306507968,0.613032581453634,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",57.35,0.6521303258145363
svm,0.3083707554325438,0.09144737687574989,0.3997352092333193,0.2669698760026832,0.5166912772659155,261.8193643900644,233.7693502946315,0.7413533834586467,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",30.84,0.7518796992481203
Linear Regressor,0.25333917104086257,0.059937726324353124,0.4113878566834404,0.2882121461592416,0.5368539337280128,281.07840735476384,248.7626896560856,0.73734335839599,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')",25.33,0.7443609022556391
XGBoost_Regressor,0.8162059276586364,0.6646786297189521,0.17797972610556353,0.07094477436923409,0.2663546026807761,63.97535872722206,58.96060202496274,0.44912280701754387,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')",81.62,0.5092731829573934
Random Regressor,0.8152944163808284,0.6631847560963329,0.1748784129422407,0.07129661902404426,0.2670142674540899,63.85397942147673,58.73312559477312,0.4155388471177945,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')",81.53,0.4867167919799499
knn,0.5740747413598037,0.3265220385303008,0.28466991766623745,0.16440775802749275,0.4054722654232873,156.73001079748894,139.4882282204789,0.612531328320802,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')",57.41,0.6516290726817042
svm,-0.2887277249299858,0.07920766553734593,0.5231419386340156,0.49745074203874584,0.7053018800760039,474.03302130073854,392.2400777277785,0.7954887218045112,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')",-28.87,0.8315789473684211
Linear Regressor,0.2885258620901687,0.07862644312055489,0.40176740719197684,0.27463003317000145,0.5240515558320588,268.26789282608524,238.81894537797237,0.72531328320802,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')",28.85,0.7448621553884712
XGBoost_Regressor,0.8129296622400897,0.6591452337122348,0.1787413590106176,0.07220941749907792,0.2687181004306891,64.46081451264274,59.497709286754784,0.4406015037593985,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')",81.29,0.5032581453634085
Random Regressor,0.8139397740839531,0.6607968366616221,0.1747467932677524,0.07181951288497544,0.26799162838599166,64.36410984011613,59.12430835727315,0.4205513784461153,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')",81.39,0.48621553884711777
knn,0.5746268204954141,0.3268199545203335,0.2846172004776964,0.16419465469281563,0.4052093961062794,156.5218935357703,139.3598974715372,0.612531328320802,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')",57.46,0.6516290726817042
svm,0.34942310930013787,0.11767159252523907,0.3854239776935056,0.2511236087898153,0.501122349122263,245.3785612188184,218.54294159226276,0.7453634085213032,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')",34.94,0.7518796992481203
Linear Regressor,0.2921644251152159,0.08028640559656675,0.40041128577965673,0.27322554264671206,0.5227098072991476,266.859768076925,237.66262093045015,0.7268170426065163,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')",29.22,0.7468671679197995
XGBoost_Regressor,0.8141876925519722,0.6610316630428599,0.17692940159417297,0.07172381600230933,0.26781302433285303,64.38506037668061,59.341698213210066,0.4355889724310777,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')",81.42,0.4982456140350877
Random Regressor,0.8155556414609832,0.6632734355076948,0.17522445622965513,0.07119578577009283,0.2668253844185235,63.741123646678886,58.579508745685416,0.42406015037593986,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')",81.56,0.49223057644110274
knn,0.5756968435038379,0.3277181795798503,0.2842039403930934,0.16378162428364376,0.4046994246149156,156.10989570262132,138.98990565112246,0.6120300751879699,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')",57.57,0.6516290726817042
svm,0.3197373399148995,0.09725191188729043,0.363477722226041,0.26258235816178227,0.5124279053308692,253.9494537044485,220.0884331983841,0.6721804511278195,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')",31.97,0.7157894736842105
Linear Regressor,0.3129162157307023,0.09245490251566268,0.39538097042152054,0.26521532183698504,0.5149906036395082,258.49686964892476,230.84463832355252,0.7213032581453634,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",31.29,0.7433583959899749
XGBoost_Regressor,0.8128836118839515,0.6587259608174473,0.17802135570369934,0.07222719300230404,0.2687511730249824,64.68534976444971,59.445393202105954,0.44411027568922307,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",81.29,0.4982456140350877
Random Regressor,0.8151930446349774,0.6625086588508382,0.17452141182288636,0.07133574866269474,0.267087529964794,63.65040601072198,58.47639463241491,0.42255639097744363,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",81.52,0.48721804511278194
knn,0.5756968435038379,0.3273789859267625,0.2842039403930934,0.16378162428364376,0.4046994246149156,156.10989570262132,138.98990565112246,0.6120300751879699,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",57.57,0.6516290726817042
svm,-0.6752235823856034,0.4526328007578393,0.5966820959832506,0.6466386949064811,0.8041384799314613,622.421167103061,494.24697022215304,0.825062656641604,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')",-67.52,0.8070175438596491
Linear Regressor,0.3132727188636102,0.09222148106516503,0.39493286272747363,0.2650777111186203,0.5148569812274281,258.3063419346056,230.66086595240688,0.7228070175438597,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",31.33,0.7443609022556391
XGBoost_Regressor,0.8164086095087112,0.664334627589003,0.1750405759977577,0.0708665388856893,0.2662076987723858,63.732897757997165,58.55535840620307,0.4345864661654135,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",81.64,0.48721804511278194
Random Regressor,0.8135968727818388,0.6597214051349687,0.1752664527925815,0.07195187327723136,0.2682384634559916,64.49749260119859,59.194672227933495,0.4170426065162907,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",81.36,0.48020050125313285
knn,0.5756968435038379,0.327039449826776,0.2842039403930934,0.16378162428364376,0.4046994246149156,156.10989570262132,138.98990565112246,0.6120300751879699,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",57.57,0.6516290726817042
svm,0.005078963071923792,-0.0065363771042017405,0.4715822521429319,0.3840409409339884,0.6197103685868007,371.9874087789576,317.7829556146507,0.7989974937343358,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')",0.51,0.8431077694235589
Linear Regressor,0.31327271886363517,0.09176300706571872,0.3949328627274373,0.26507771111861067,0.5148569812274187,258.30634193459287,230.66086595239028,0.7228070175438597,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",31.33,0.7443609022556391
XGBoost_Regressor,0.8105622169179759,0.6545859335075745,0.1776864549066189,0.07312325477396517,0.27041311871646534,65.54433826124689,60.21565866995789,0.44160401002506267,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",81.06,0.4957393483709273
Random Regressor,0.8149726467755085,0.6618059330780817,0.17504369797298752,0.07142082255116294,0.2672467446970364,64.01118859202847,58.79254095460374,0.41854636591478694,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",81.5,0.48270676691729325
knn,0.5780021814932732,0.32937804267227255,0.28322414675638297,0.16289176052785548,0.4035985140307822,155.25076728806926,138.26169074720755,0.6090225563909775,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",57.8,0.649624060150376
svm,0.38625341970440386,0.14317588800065284,0.3642576549904606,0.2369070563825837,0.48673098974955736,230.40685974179812,204.91492792300937,0.7102756892230576,"Index(['SQUARE_FEET', 'YEAR_BUILT', 'LATITUDE', 'LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')",38.63,0.7288220551378446
